Date,Location,Province,Address,Health Authority,Drug Checking Site,Sold As/Expected Drug,Category,Colour,Texture,Code,Fentanyl,Benzodiazepine,FTIR Spectrometer,Source
2024-06-17,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,Public Health Unit (Chilliwack),Down (Unknown Opioid),Opioid,Brown,Chunk,N/A,Positive,Negative,"Erythritol, Uncertain match, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Bromazolam,Depressant,Light Orange,Powder,N/A,Negative,Positive,"Uncertain carbohydrate, Bromazolam",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Amphetamine,Stimulant,Orange,Tablet (pharmaceutical),N/A,Negative,Unspecified,"Methamphetamine, Microcrystalline cellulose, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Oxycodone,Opioid,White,Tablet (pharmaceutical),N/A,Negative,Negative,"Microcrystalline cellulose, Uncertain oil, Dicalcium phosphate",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Powder,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Lorazepam,Depressant,White,Tablet (pharmaceutical),N/A,Negative,Positive,"Microcrystalline cellulose, Uncertain carbohydrate",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Orange,Granules,N/A,Positive,Negative,"Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Green,Granules,N/A,Positive,Positive,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Down (Unknown Opioid),Opioid,Beige,Chunk,N/A,Positive,Negative,"Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Crystal,N/A,Negative,Negative,Mdma,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Crystal,N/A,Negative,Negative,Mda,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,Light Brown,Pebble,N/A,Positive,Positive,"Erythritol, Caffeine, Para-fluorofentanyl base",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Metonitazene,Opioid,Brown,Granules,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Brown,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Dark Purple,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,LSD,Psychedelic,Purple,Blotter paper (tab),N/A,Negative,Unspecified,,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Insite,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Pink,Granules,N/A,Positive,Negative,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,Light Brown,Crystal,N/A,Negative,Unspecified,"Ketamine, Inositol",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Brown,Powder,N/A,Positive,Positive,"Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Green,Granules,N/A,Positive,Positive,"Uncertain oil, Uncertain carbohydrate, Uncertain match",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Green,Pebble,N/A,Positive,Negative,"Erythritol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Orange,Granules,N/A,Positive,Negative,"Mannitol, Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Brown,Pebble,N/A,Positive,Negative,"Fentanyl, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Red,Granules,N/A,Positive,Negative,"Erythritol, Caffeine, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,GHB,Depressant,Colourless,Liquid,N/A,Negative,Unspecified,"Gbl, 1,4-butanediol",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,GHB,Depressant,Colourless,Liquid,N/A,Negative,Unspecified,"Water, Ghb (wet)",bccsu-drugsense.onrender.com
2024-06-17,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,4-MMC,Stimulant,White,Granules,N/A,Negative,Unspecified,4-cmc,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Pebble,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Pebble,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Avizafone,Depressant,Light Yellow,Crystal,N/A,Negative,Positive,Avizafone,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Alprazolam,Depressant,White,Pressed tablet,N/A,Negative,Negative,"Microcrystalline cellulose, Uncertain oil",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Acetaminophen and Oxycodone,Opioid,White,Pressed tablet,N/A,Negative,Negative,"Uncertain oil, Microcrystalline cellulose, Uncertain match",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Acetaminophen and Oxycodone,Opioid,White,Pressed tablet,N/A,Negative,Negative,"Microcrystalline cellulose, Uncertain oil",bccsu-drugsense.onrender.com
2024-06-16,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Sodium Bicarbonate,Other,White,Powder,N/A,Negative,Unspecified,Uncertain carbohydrate,bccsu-drugsense.onrender.com
2024-06-16,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Down (Unknown Opioid),Opioid,White,Chunk,N/A,Positive,Positive,"Fentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-16,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Down (Unknown Opioid),Opioid,Dark Purple,Paste,N/A,Negative,Negative,Uncertain match,bccsu-drugsense.onrender.com
2024-06-16,Nanaimo,BC,"Nanaimo, BC, Canada",Island Health,CMHA (Albert St.),Cocaine,Stimulant,White,Chunk,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-16,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Unknown,Unknown,Orange,Crystal,N/A,Negative,Unspecified,Uncertain salt,bccsu-drugsense.onrender.com
2024-06-16,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Sodium Bicarbonate,Other,White,Powder,N/A,Negative,Unspecified,"Uncertain match, Uncertain carbohydrate",bccsu-drugsense.onrender.com
2024-06-16,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,"Uncertain match, Inositol, Cocaine hcl",bccsu-drugsense.onrender.com
2024-06-16,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Crack Cocaine,Stimulant,White,Pebble,N/A,Negative,Unspecified,"Cocaine base, Phenacetin",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Red,Granules,N/A,Positive,Positive,"Ortho-methylfentanyl, Para-fluorofentanyl base, Caffeine, Erythritol, Bromazolam",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Negative,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-16,Mission,BC,"Mission, BC, Canada",Fraser Health,MCS The Haven,Down (Unknown Opioid),Opioid,Pink,Granules,N/A,Positive,Negative,"Erythritol, Caffeine, Fentanyl, Uncertain match",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Light Yellow,Granules,N/A,Positive,Positive,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Grey,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Fentanyl,Opioid,Yellow,Granules,N/A,Positive,Negative,Fentanyl,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Unknown,Unknown,White,Granules,N/A,Negative,Negative,Neg,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Tucibi,Psychedelic,Pink,Powder,N/A,Negative,Negative,"Ketamine, Uncertain carbohydrate, Mdma",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,White,Powder,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,White,Powder,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Yellow,Granules,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Purple,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Stanozolol,Other,Green,Pressed tablet,N/A,Negative,Unspecified,"Microcrystalline cellulose, Stanozolol",bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Light Brown,Powder,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Brown,Powder,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDA,Psychedelic,White,Powder,N/A,Negative,Unspecified,Caffeine,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Granules,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Ketamine,Psychedelic,White,Chunk,N/A,Negative,Negative,Ketamine,bccsu-drugsense.onrender.com
2024-06-16,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,MDMA,Psychedelic,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Alprazolam,Depressant,White,Chunk,N/A,Negative,Positive,"Uncertain match, Microcrystalline cellulose, Uncertain oil",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,3-MMC,Stimulant,White,Crystal,N/A,Negative,Unspecified,2-mmc,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Acetaminophen and Oxycodone,Opioid,White,Granules,N/A,Positive,Negative,"Uncertain match, Uncertain oil, Microcrystalline cellulose",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,4-MMC,Stimulant,Light Brown,Crystal,N/A,Negative,Unspecified,4-cmc,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,4-MMC,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,3-cmc,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,2C-B,Psychedelic,Yellow,Pressed tablet,N/A,Negative,Unspecified,"Microcrystalline cellulose, 2c-family, Uncertain oil",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,2C-B,Psychedelic,White,Powder,N/A,Negative,Unspecified,2c-family,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Pebble,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Granules,N/A,Negative,Unspecified,"Cocaine hcl, Phenacetin, Caffeine",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Brown,Pebble,N/A,Positive,Negative,"Caffeine, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Cocaine,Stimulant,White,Powder,N/A,Negative,Unspecified,Cocaine hcl,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Brown,Chunk,N/A,Positive,Negative,"Erythritol, Caffeine, Uncertain mineral, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Green,Pebble,N/A,Positive,Negative,"Fentanyl, Uncertain match, Mannitol, Caffeine, Erythritol",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Brown,Granules,N/A,Positive,Negative,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-15,Nelson,BC,"Nelson, BC, Canada",Interior Health,ANKORS (Nelson),Methamphetamine,Stimulant,Colourless,Crystal,N/A,Negative,Unspecified,Methamphetamine,bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Brown,Pebble,N/A,Positive,Negative,"Erythritol, Caffeine, Fentanyl",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Light Yellow,Granules,N/A,Positive,Negative,"Caffeine, Erythritol, Fentanyl",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Down (Unknown Opioid),Opioid,Yellow,Pebble,N/A,Positive,Positive,"Caffeine, Erythritol, Mannitol, Bromazolam, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-15,Vancouver,BC,"Vancouver, BC, Canada",Vancouver Coastal,Get Your Drugs Tested,Etizolam,Depressant,White,Chunk,N/A,Negative,Negative,"Stearic acid, Etizolam, Uncertain oil, Microcrystalline cellulose",bccsu-drugsense.onrender.com
2024-06-15,Powell River,BC,"Powell River, BC, Canada",Vancouver Coastal,Community Resource Centre,Fentanyl,Opioid,Green,Pebble,N/A,Positive,Positive,"Caffeine, Sucrose, Erythritol, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-15,Nelson,BC,"Nelson, BC, Canada",Interior Health,ANKORS (Nelson),Ketamine,Psychedelic,White,Powder,N/A,Negative,Unspecified,Ketamine,bccsu-drugsense.onrender.com
2024-06-15,Nelson,BC,"Nelson, BC, Canada",Interior Health,ANKORS (Nelson),MDMA,Psychedelic,Light Purple,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-15,Nelson,BC,"Nelson, BC, Canada",Interior Health,ANKORS (Nelson),MDMA,Psychedelic,Light Purple,Crystal,N/A,Negative,Unspecified,Mdma,bccsu-drugsense.onrender.com
2024-06-15,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,PCRS Wellness Centre,Down (Unknown Opioid),Opioid,Blue,Granules,N/A,Positive,Negative,"Uncertain match, Erythritol, Para-fluorofentanyl, Caffeine",bccsu-drugsense.onrender.com
2024-06-15,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,PCRS Wellness Centre,Down (Unknown Opioid),Opioid,Green,Chunk,N/A,Positive,Negative,"Uncertain match, Caffeine, Erythritol, Para-fluorofentanyl",bccsu-drugsense.onrender.com
2024-06-15,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,PCRS Wellness Centre,Down (Unknown Opioid),Opioid,Green,Chunk,N/A,Positive,Positive,"Uncertain match, Fentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
2024-06-15,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,PCRS Wellness Centre,Down (Unknown Opioid),Opioid,Orange,Granules,N/A,Positive,Negative,"Uncertain match, Caffeine, Fentanyl, Uncertain carbohydrate",bccsu-drugsense.onrender.com
2024-06-15,Chilliwack,BC,"Chilliwack, BC, Canada",Fraser Health,PCRS Wellness Centre,Down (Unknown Opioid),Opioid,Red,Chunk,N/A,Positive,Negative,"Para-fluorofentanyl, Erythritol, Caffeine",bccsu-drugsense.onrender.com
